Event_Id,Investigation_Type,Accident_Number,Event_Date,Location,Country,Latitude,Longitude,Airport_Code,Airport_Name,Injury_Severity,Aircraft_Damage,Aircraft_Category,Make,Model,Number_of_Engines,Engine_Type,Purpose_of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_of_Flight,Report_Status
20190226X32911,Accident,GAA19CA152,2/25/19,"Ridgeland, SC",United States,32.491111,-80.993611,3J1,RIDGELAND-CLAUDE DEAN,Non-Fatal,Substantial,Airplane,Cessna,185,1,Reciprocating,Public Aircraft - Federal,0,0,0,1,VMC,LANDING,Probable Cause
20190225X45627,Accident,GAA19CA148,2/25/19,"Bellingham, WA",United States,48.795555,-122.533056,BLI,Bellingham Intl,Non-Fatal,Substantial,Airplane,CESSNA,172,1,Reciprocating,Personal,0,0,0,2,VMC,Unknown,Probable Cause
20190225X45306,Accident,GAA19CA149,2/24/19,"Springfield, IL",United States,39.841666,-89.675,SPI,ABRAHAM LINCOLN CAPITAL,Non-Fatal,Substantial,Airplane,Zenair,ZENITH STOL CH 701,1,Reciprocating,Flight Test,0,0,0,1,VMC,TAXI,Probable Cause
20190228X40937,Accident,GAA19CA153,2/23/19,"Princeton, NJ",United States,40.399166,-74.658889,39N,PRINCETON,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Personal,0,0,0,3,VMC,LANDING,Probable Cause
20190225X82034,Accident,GAA19CA147,2/23/19,"Aberdeen, SD",United States,45.534722,-98.613056,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Porterfield,CP 65,1,Reciprocating,Personal,0,0,1,1,VMC,LANDING,Probable Cause
20190223X42246,Accident,ERA19FA107,2/23/19,"Mansfield, MA",United States,42.004444,-71.199722,1B9,Mansfield Municipal Airport,Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,2,0,0,0,VMC,TAKEOFF,Probable Cause
20190223X41250,Accident,ERA19FA106,2/23/19,"Winter Haven, FL",United States,28.056111,-81.753333,GIF,Winter Haven'S Gilbert,Fatal,Destroyed,Airplane,STOL Aircraft Corp,UC-1,2,Reciprocating,Instructional,1,1,1,0,VMC,TAKEOFF,Preliminary
20190222X55914,Accident,GAA19CA144,2/22/19,"Ridgeland, SC",United States,32.494166,-80.991111,3J1,RIDGELAND-CLAUDE DEAN,Non-Fatal,Substantial,Airplane,Mooney,M20J,1,Reciprocating,Instructional,0,0,0,2,VMC,LANDING,Probable Cause
20190222X83745,Accident,CEN19LA086,2/22/19,"Colby, KS",United States,39.427223,-101.052778,CBK,Shalz Field Airport,Non-Fatal,Substantial,Airplane,Beech,65,2,Reciprocating,Positioning,0,0,0,1,IMC,TAKEOFF,Factual
20190221X00100,Accident,WPR19LA087,2/21/19,"Kukuihaele, HI",United States,20.110833,-155.554167,Unknown,Unknown,Non-Fatal,Substantial,Helicopter,MD HELICOPTER,369,0,Unknown,Positioning,0,1,0,0,Unknown,APPROACH,Preliminary
20190222X72357,Accident,WPR19FA086,2/21/19,"Stallion Springs, CA",United States,35.0475,-118.596944,Unknown,Unknown,Fatal,Substantial,Airplane,Beech,55,2,Reciprocating,Business,3,0,0,0,Unknown,UNKNOWN,Preliminary
20190226X32612,Accident,GAA19CA151,2/21/19,"Morristown, NJ",United States,40.7975,-74.415833,MMU,Morristown Muni,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,2,VMC,TAKEOFF,Probable Cause
20190221X91023,Accident,GAA19CA150,2/21/19,"Scappoose, OR",United States,45.771111,-122.861944,SPB,Scappoose Industrial Airpark,Non-Fatal,Substantial,Airplane,Piper,PA22,1,Reciprocating,Instructional,0,0,0,1,VMC,LANDING,Probable Cause
20190225X31750,Accident,GAA19CA146,2/21/19,"Livermore, CA",United States,37.693333,-121.820278,LVK,Livermore Muni,Non-Fatal,Substantial,Airplane,Cessna,182,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190221X55457,Accident,ERA19TA105,2/21/19,"Frankfort, KY",United States,38.183056,-84.9,FFT,Capital City Airport,Non-Fatal,Substantial,Airplane,Beech,76,2,Reciprocating,Instructional,0,0,1,1,VMC,GO-AROUND,Factual
20190222X84313,Incident,ENG19IA013,2/21/19,"Orlando, FL",United States,28.431389,-81.308333,Unknown,Unknown,Incident,Unknown,Airplane,Boeing,737,2,Turbo Fan,Unknown,0,0,0,181,UNK,TAKEOFF,Probable Cause
20190221X83232,Accident,CEN19LA085,2/21/19,"ENGLEWOOD, CO",United States,39.563889,-104.843889,APA,CENTENNIAL,Non-Fatal,Substantial,Airplane,TECNAM,P92,1,Reciprocating,Instructional,0,1,0,1,VMC,TAKEOFF,Preliminary
20190222X83326,Accident,CEN19FA084,2/21/19,"Goshen, IN",United States,41.527778,-85.757222,GSH,Unknown,Fatal,Destroyed,Airplane,Piper,PA32R,1,Reciprocating,Personal,1,0,0,0,VMC,APPROACH,Preliminary
20190220X00053,Accident,GAA19CA142,2/20/19,"Tulsa, OK",United States,36.039722,-95.9825,RVS,RICHARD LLOYD JONES JR,Non-Fatal,Substantial,Airplane,Cirrus,SR22,1,Reciprocating,Business,0,0,0,1,VMC,GO-AROUND,Probable Cause
20190220X73541,Accident,GAA19CA141,2/19/19,"Clearwater, FL",United States,27.975834,-82.756389,CLW,Clearwater Air Park,Non-Fatal,Substantial,Helicopter,Robinson,R22,1,Reciprocating,Instructional,0,0,0,2,VMC,TAXI,Probable Cause
20190219X80927,Accident,GAA19CA139,2/18/19,"Eureka, AK",United States,61.774167,-147.123334,Unknown,Unknown,Non-Fatal,Substantial,Helicopter,AIRBUS,A350,1,Turbo Shaft,Unknown,0,0,0,1,VMC,MANEUVERING,Probable Cause
20190311X20635,Accident,WPR19LA094,2/15/19,"Montague, CA",United States,41.73,-122.544444,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Cessna,402,2,Reciprocating,Unknown,0,0,0,1,Unknown,Unknown,Preliminary
20190216X92232,Accident,WPR19FA084,2/15/19,"Ely, NV",United States,39.334166,-114.780556,Unknown,Unknown,Fatal,Destroyed,Airplane,Cirrus,SR22,1,Reciprocating,Personal,2,0,0,0,VMC,MANEUVERING,Preliminary
20190216X00654,Accident,GAA19CA137,2/15/19,"Sanford, FL",United States,28.779445,-81.235833,SFB,Orlando Sanford Intl,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,1,VMC,LANDING,Probable Cause
20190218X11440,Accident,CEN19LA091,2/15/19,"Horseshoe Bay, TX",United States,30.526945,-98.358889,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Van's Aircraft,RV-8,1,Unknown,Personal,0,2,0,0,VMC,CRUISE,Preliminary
20190215X45817,Accident,CEN19FA082,2/15/19,"Canadian, TX",United States,35.906111,-100.573611,HHF,Hemphill County,Fatal,Destroyed,Airplane,Cessna,421,2,Reciprocating,Personal,2,0,0,0,Unknown,APPROACH,Preliminary
20190225X42154,Accident,GAA19CA145,2/14/19,"Lacon, IL",United States,41.018889,-89.385833,C75,MARSHALL COUNTY,Non-Fatal,Substantial,Airplane,Piper,PA32,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190214X71012,Accident,GAA19CA138,2/13/19,"Atlanta, GA",United States,34.013333,-84.593333,RYY,COBB COUNTY INTL-MCCOLLUM FIEL,Non-Fatal,Substantial,Airplane,Cessna,172RG,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190225X83007,Accident,ANC19TA014,2/13/19,"Anchorage, AK",United States,61.3,-150.54,Unknown,Unknown,Non-Fatal,Unknown,Airplane,Piper,PA32R,0,Unknown,Unknown,0,1,0,2,VMC,DESCENT,Preliminary
20190218X11140,Accident,GAA19CA140,2/12/19,"Slaton, TX",United States,33.485277,-101.661667,F49,Slaton Muni,Non-Fatal,Substantial,Airplane,Piper,PA24,1,Reciprocating,Instructional,0,0,0,1,VMC,LANDING,Probable Cause
20190211X15851,Accident,CEN19LA090,2/11/19,"Richmond, IN",United States,39.750833,-84.852222,RID,Richmond Muni,Non-Fatal,Substantial,Airplane,Beech,400,2,Turbo Fan,Business,0,0,0,3,IMC,LANDING,Preliminary
20190226X45122,Accident,WPR19LA088,2/10/19,"Laramie, WY",United States,41.2875,-105.6075,LAR,Laramie Rgnl,Non-Fatal,Substantial,Airplane,Lancair,IV,1,Reciprocating,Personal,0,0,0,2,VMC,CLIMB,Preliminary
20190210X05855,Accident,GAA19CA143,2/10/19,"Woodruff, WI",United States,45.928056,-89.730834,ARV,LAKELAND/NOBLE F LEE MEMORIAL,Non-Fatal,Substantial,Airplane,Cessna,421,2,Reciprocating,Personal,0,0,0,3,IMC,TAKEOFF,Probable Cause
20190210X93720,Accident,GAA19CA136,2/10/19,"Arlington, WA",United States,48.160833,-122.159167,AWO,Arlington Muni,Non-Fatal,Substantial,Airplane,Cessna,182,1,Reciprocating,Personal,0,0,0,2,VMC,STANDING,Probable Cause
20190211X74304,Accident,ERA19TA098,2/10/19,"Lignum, VA",United States,38.3975,-77.806667,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,1,2,VMC,MANEUVERING,Preliminary
20190209X55109,Accident,WPR19LA100,2/9/19,"Watsonville, CA",United States,36.935833,-121.789722,CA66,Monterey Bay Academy,Non-Fatal,Substantial,Airplane,BELLANCA,7GCAA,0,Unknown,Instructional,0,2,0,0,VMC,GO-AROUND,Preliminary
20190209X04832,Accident,WPR19FA083,2/8/19,"Diablo, CA",United States,37.871945,-121.924445,Unknown,Unknown,Fatal,Destroyed,Airplane,Mooney,M20F,1,Reciprocating,Personal,1,0,0,0,VMC,CRUISE,Preliminary
20190209X20133,Accident,GAA19CA133,2/8/19,"Page, AZ",United States,36.735833,-111.395555,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Denney,KITFOX IV SPEEDSTER,1,Reciprocating,Personal,0,0,0,2,VMC,LANDING,Probable Cause
20190211X72201,Accident,ERA19LA097,2/8/19,"Vero Beach, FL",United States,27.664167,-80.424723,VRB,Vero Beach Rgnl,Non-Fatal,Substantial,Airplane,PIPER,PA28,1,Reciprocating,Personal,0,0,0,1,VMC,APPROACH,Factual
20190207X80033,Accident,WPR19TA085,2/6/19,"Aurora, OR",United States,45.241389,-122.768611,UAO,Aurora State Airport,Non-Fatal,Substantial,Airplane,Piper,PA46,1,Reciprocating,Personal,0,2,0,0,VMC,APPROACH,Preliminary
20190206X45255,Accident,WPR19FA080,2/5/19,"Desert Hot Springs, CA",United States,34.026111,-116.587777,Unknown,Unknown,Fatal,Destroyed,Airplane,Cessna,172,1,Reciprocating,Personal,2,0,0,0,Unknown,CRUISE,Preliminary
20190204X15756,Accident,GAA19CA130,2/4/19,"Hanover, VA",United States,37.708056,-77.436389,OFP,HANOVER COUNTY MUNI,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,1,VMC,TAXI,Probable Cause
20190204X12045,Accident,WPR19FA079,2/3/19,"Yorba Linda, CA",United States,33.871945,-117.786666,Unknown,Unknown,Fatal,Destroyed,Airplane,Cessna,414,2,Reciprocating,Personal,5,2,0,0,IMC,DESCENT,Preliminary
20190204X30039,Accident,ERA19LA095,2/2/19,"Knotts Island, NC",United States,36.56,-75.92,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Cessna,150,1,Reciprocating,Personal,0,0,0,1,VMC,Unknown,Preliminary
20190202X74506,Accident,ERA19LA094,2/2/19,"Ocala, FL",United States,29.278611,-82.122223,17FL,Jumbolair,Fatal,Substantial,Weight-Shift,Airborne Windsports,Edge X,1,Reciprocating,Personal,1,0,0,0,VMC,TAKEOFF,Factual
20190201X91949,Accident,WPR19LA078,2/1/19,"Socorro, NM",United States,34.024445,-106.898333,ONM,Socorro Muni,Fatal,Substantial,Airplane,RANS,S12,0,Unknown,Personal,1,0,0,0,VMC,TAKEOFF,Preliminary
20190202X81119,Accident,GAA19CA125,2/1/19,"Cedar City, UT",United States,37.405,-112.909167,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Piper,PA 12,1,Reciprocating,Personal,0,0,0,2,VMC,LANDING,Probable Cause
20190201X54524,Accident,ERA19LA093,2/1/19,Unknown,United States,26.691389,-79.720556,Unknown,Unknown,Fatal,Destroyed,Airplane,Piper,PA32RT,1,Reciprocating,Personal,2,0,0,0,IMC,MANEUVERING,Preliminary
20190129X01825,Accident,GAA19CA121,1/29/19,"Tampa, FL",United States,28.011111,-82.344444,VDF,TAMPA EXECUTIVE,Non-Fatal,Substantial,Helicopter,EUROCOPTER,AS 350,1,Turbo Shaft,Instructional,0,0,0,2,VMC,LANDING,Probable Cause
20190129X84125,Accident,GAA19CA120,1/29/19,"Truckee, CA",United States,39.32,-120.139444,TRK,Truckee-Tahoe,Non-Fatal,Substantial,Airplane,EMMET SMITH,ROADRUNNER,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190129X43646,Accident,GAA19CA113,1/29/19,"Reno, NV",United States,39.000556,-119.751111,MEV,Minden-Tahoe,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Personal,0,0,0,1,VMC,TAKEOFF,Probable Cause
20190130X94528,Accident,CEN19LA074B,1/29/19,"Grand Prairie, TX",United States,32.634722,-96.970278,GPM,Grand Prairie Muni,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,4,VMC,Unknown,Factual
20190130X94528,Accident,CEN19LA074A,1/29/19,"Grand Prairie, TX",United States,32.634722,-96.970278,GPM,Grand Prairie Muni,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,4,VMC,Unknown,Factual
20190129X14921,Accident,CEN19FA072,1/29/19,"Zaleski, OH",United States,39.323334,-82.309444,Unknown,Unknown,Fatal,Destroyed,Helicopter,Bell,407,1,Turbo Shaft,Unknown,3,0,0,0,UNK,CRUISE,Preliminary
20190131X52154,Accident,ANC19FA012,1/29/19,"Kake, AK",United States,56.995,-134.467223,PAFE,Kake Airport,Fatal,Substantial,Airplane,Beech,200,0,Turbo Prop,Business,3,0,0,0,Unknown,APPROACH,Preliminary
20190129X04200,Accident,WPR19LA076,1/28/19,"Prospect, OR",United States,42.717223,-122.517223,64S,Prospect State Airport,Non-Fatal,Substantial,Airplane,Whittman,8-W Modified,1,Reciprocating,Personal,0,1,0,0,VMC,TAKEOFF,Preliminary
20190129X20312,Accident,WPR19FA075,1/28/19,"Oceanside, CA",United States,33.210556,-117.369167,Unknown,Unknown,Fatal,Substantial,Airplane,Piper,PA28,1,Reciprocating,Personal,1,1,0,0,IMC,TAKEOFF,Preliminary
20190130X94935,Accident,DCA19LA070,1/28/19,"Tuscaloosa, AL",United States,33.22,-87.61,KTCL,Tuscaloosa Regional Airport,Non-Fatal,Substantial,Airplane,Boeing,727 200,3,Turbo Fan,Unknown,0,0,0,4,VMC,LANDING,Probable Cause
20190207X71722,Accident,GAA19CA132,1/27/19,"McGrath, AK",United States,62.786111,-154.753611,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Piper,PA 18A,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190129X14005,Accident,GAA19CA126,1/27/19,"Selah, WA",United States,46.445833,-120.363889,PVT,Private Airstrip,Non-Fatal,Substantial,Airplane,Cessna,170,1,Reciprocating,Personal,0,0,0,1,VMC,APPROACH,Probable Cause
20190129X82852,Accident,GAA19CA114,1/27/19,"Anchorage, AK",United States,61.215833,-149.840277,MRI,MERRILL FIELD,Non-Fatal,Substantial,Airplane,Piper,PA22,1,Reciprocating,Instructional,0,0,0,1,VMC,LANDING,Probable Cause
20190127X23317,Accident,CEN19TA073,1/27/19,"Fort Worth, TX",United States,32.755833,-97.297777,FTW,Fort Worth Meacham Internation,Non-Fatal,Substantial,Airplane,Beech,A36,1,Reciprocating,Personal,0,1,1,0,VMC,APPROACH,Factual
20190127X22823,Accident,CEN19LA076,1/27/19,"Pflugerville, TX",United States,30.424167,-97.568611,EDC,Austin Executive,Non-Fatal,Substantial,Airplane,Piper,PA32RT,0,Reciprocating,Personal,0,0,1,0,VMC,CRUISE,Factual
20190206X45444,Accident,GAA19CA131,1/26/19,"Williamsburg, VA",United States,37.239166,-76.716111,JGG,Williamsburg-Jamestown,Non-Fatal,Substantial,Airplane,Piper,PA28,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190127X80545,Accident,GAA19CA109,1/26/19,"Los Angeles, CA",United States,34.259444,-118.413333,WHP,Whiteman,Non-Fatal,Substantial,Airplane,Beech,B19,1,Reciprocating,Personal,0,0,0,2,VMC,LANDING,Probable Cause
20190128X20852,Accident,ERA19LA083,1/26/19,"Lexington, KY",United States,38.053889,-84.573889,LEX,BLUE GRASS,Non-Fatal,Substantial,Airplane,Beech,35,1,Reciprocating,Personal,0,0,0,2,VMC,APPROACH,Preliminary
20190130X94929,Accident,WPR19FA077,1/25/19,"Mt Hood, OR",United States,45.377223,-121.692777,TTD,PORTLAND-TROUTDALE,Fatal,Destroyed,Airplane,ROCKWELL,112,0,Reciprocating,Personal,1,0,0,0,VMC,MANEUVERING,Preliminary
20190212X55006,Accident,GAA19CA134,1/25/19,"Troutdale, OR",United States,45.549444,-122.401389,TTD,Portland-Troutdale,Non-Fatal,Substantial,Airplane,Cessna,R172,1,Reciprocating,Personal,0,0,0,1,VMC,LANDING,Probable Cause
20190125X53328,Accident,WPR19LA071,1/23/19,"Ashland, OR",United States,42.066667,-122.596389,OR99,Rogue Valley Medical Center,Fatal,Substantial,Helicopter,Bell,206,1,Turbo Shaft,Other Work Use,1,0,0,0,UNK,MANEUVERING,Preliminary
20190125X53851,Accident,WPR19CA072,1/23/19,"Ogden, UT",United States,41.190555,-112.007778,OGD,Ogden-Hinckley Airport,Non-Fatal,Substantial,Airplane,Cessna,R172,1,Reciprocating,Instructional,0,0,0,2,VMC,TAKEOFF,Factual
20190125X52719,Accident,ANC19LA011,1/22/19,"Anchorage, AK",United States,60.903333,-150.163611,SXQ,Soldotna,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,1,Reciprocating,Personal,0,0,1,0,Unknown,Unknown,Preliminary
20190121X14953,Accident,CEN19LA056,1/21/19,"Kidron, OH",United States,40.761111,-81.778889,OH22,Stoltzfus Airfield,Fatal,Substantial,Airplane,DOUGLAS,DC3C,0,Turbo Prop,Positioning,2,0,0,0,VMC,TAKEOFF,Preliminary
20190124X25455,Accident,GAA19CA115,1/20/19,"Patterson, LA",United States,29.707222,-91.296389,PTN,HARRY P WILLIAMS MEMORIAL,Non-Fatal,Substantial,Airplane,NAVION,NAVION,1,Reciprocating,Personal,0,0,0,2,VMC,APPROACH,Probable Cause
20190121X12852,Accident,CEN19LA063,1/20/19,"Aguilares, TX",United States,27.448333,-99.086389,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Aerial Observation,0,0,1,0,VMC,Unknown,Factual
20190119X90641,Accident,WPR19TA068B,1/19/19,"Torrance, CA",United States,33.801389,-118.341944,TOA,Zamperini Field,Non-Fatal,Substantial,Airplane,Rutan,VARIEZE,1,Reciprocating,Personal,0,0,1,1,VMC,STANDING,Preliminary
20190119X90641,Accident,WPR19TA068A,1/19/19,"Torrance, CA",United States,33.801389,-118.341944,TOA,Zamperini Field,Non-Fatal,Minor,Airplane,Pitts,S1,0,Reciprocating,Personal,0,0,1,1,VMC,TAXI,Preliminary
20190119X93201,Accident,WPR19LA070,1/19/19,"Roll, AZ",United States,32.829167,-113.990555,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Hill Group LLC,CCX-2000,0,Reciprocating,Personal,0,0,0,1,VMC,Unknown,Preliminary
20190119X83245,Accident,WPR19CA067,1/19/19,"Chino, CA",United States,33.975278,-117.635277,CNO,Chino Airport,Non-Fatal,Substantial,Airplane,Champion,7ECA,0,Reciprocating,Personal,0,0,2,0,VMC,LANDING,Probable Cause
20190130X55313,Accident,GAA19CA122,1/19/19,"MIAMI, FL",United States,25.6475,-80.433334,TMB,Miami Executive,Non-Fatal,Substantial,Airplane,Cessna,172,1,Reciprocating,Instructional,0,0,0,1,VMC,LANDING,Probable Cause
20190121X01656,Accident,CEN19LA060,1/19/19,"Keshena, WI",United States,44.883611,-88.6325,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Stinson,108,1,Reciprocating,Personal,0,2,2,0,VMC,Unknown,Preliminary
20190121X12203,Accident,CEN19CA062,1/19/19,"Iron Mountain, MI",United States,45.83,-87.98,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Piper,PA 18,1,Reciprocating,Personal,0,0,1,0,VMC,MANEUVERING,Probable Cause
20190118X25853,Accident,GAA19CA105,1/18/19,"Reidsville, NC",United States,36.437222,-79.851111,SIF,Rockingham County Nc Shiloh,Non-Fatal,Substantial,Airplane,Robert R. Reiland,Rans,1,Reciprocating,Personal,0,0,1,0,VMC,LANDING,Probable Cause
20190119X05628,Accident,CEN19LA071,1/18/19,"Beechwood, WI",United States,45.606389,-88.109167,Unknown,Unknown,Non-Fatal,Substantial,Airplane,Piper,PA24,1,Reciprocating,Personal,0,0,1,0,VMC,Unknown,Preliminary
20190117X24841,Accident,WPR19LA066,1/17/19,"Ellensburg, WA",United States,46.947222,-120.512778,Unknown,Unknown,Fatal,Substantial,Airplane,Piper,PA23,2,Reciprocating,Personal,1,0,0,0,VMC,CRUISE,Preliminary
20190118X92207,Accident,CEN19LA055,1/17/19,"Fredericksburg, TX",United States,30.260556,-98.906944,T82,Gillespie County Airport,Fatal,Destroyed,Airplane,Beech,36,1,Reciprocating,Personal,1,0,0,0,VMC,MANEUVERING,Preliminary
